dataset,instance_index,depot,budget_miles,algorithm,collected_prize_excluding_depot,java_raw_prize_including_depot,route_distance_miles,runtime_ms,route,raw_attention_route_distance_miles,repair_applied,feasible_under_java_miles
Capital_Cities.txt,18,"Frankfort,KY",8000,Greedy 2,1729.0,1773,7951.538579,0.100167,"Frankfort,KY -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Pierre,SD -> Bismarck,ND -> Madison,WI -> Frankfort,KY",,,
Capital_Cities.txt,18,"Frankfort,KY",8000,Greedy 1,745.0,789,7868.593631,0.029459,"Frankfort,KY -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Columbus,OH -> Charleston,WV -> Frankfort,KY",,,
Capital_Cities.txt,19,"Harrisburg,PA",8000,Attention,1520.0,,7969.71676,4.751921,"Harrisburg,PA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Lansing,MI -> Trenton,NJ -> Dover,DE -> Harrisburg,PA",7969.716760,false,true
Capital_Cities.txt,19,"Harrisburg,PA",8000,P-MARL,1932.0,1956,7948.204459,4044.117458,"Harrisburg,PA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> Pierre,SD -> Bismarck,ND -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Madison,WI -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA",,,
Capital_Cities.txt,19,"Harrisburg,PA",8000,Greedy 2,1725.0,1749,7728.870508,0.118875,"Harrisburg,PA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA",,,
Capital_Cities.txt,19,"Harrisburg,PA",8000,Greedy 1,744.0,768,7997.183004,0.029792,"Harrisburg,PA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Atlanta,GA -> Harrisburg,PA",,,
Capital_Cities.txt,0,"Albany,NY",10000,Attention,1710.0,,9956.890349,5.584002,"Albany,NY -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Annapolis,MD -> Columbus,OH -> Augusta,ME -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Raleigh,NC -> Richmond,VA -> Harrisburg,PA -> Boston,MA -> Hartford,CT -> Albany,NY",9956.890349,false,true
Capital_Cities.txt,0,"Albany,NY",10000,P-MARL,2156.0,2356,9967.033791,4731.46175,"Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Pierre,SD -> Bismarck,ND -> Helena,MT -> Boise,ID -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Tallahassee,FL -> Montgomery,AL -> Frankfort,KY -> Charleston,WV -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Hartford,CT -> Albany,NY",,,
Capital_Cities.txt,0,"Albany,NY",10000,Greedy 2,1965.0,2165,9926.963809,0.111708,"Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Pierre,SD -> Madison,WI -> Albany,NY",,,
Capital_Cities.txt,0,"Albany,NY",10000,Greedy 1,1100.0,1300,9950.422715,0.030667,"Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Augusta,ME -> Concord,NH -> Providence,RI -> Boston,MA -> Hartford,CT -> Albany,NY",,,
Capital_Cities.txt,1,"Annapolis,MD",10000,Attention,1591.0,,9849.52889,5.233765,"Annapolis,MD -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Austin,TX -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Columbus,OH -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Lansing,MI -> Trenton,NJ -> Dover,DE -> Raleigh,NC -> Richmond,VA -> Boston,MA -> Harrisburg,PA -> Annapolis,MD",9849.528890,false,true
Capital_Cities.txt,1,"Annapolis,MD",10000,P-MARL,2112.0,2308,9689.629451,4744.339667,"Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Pierre,SD -> Bismarck,ND -> Helena,MT -> Boise,ID -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Columbus,OH -> Lansing,MI -> Madison,WI -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA -> Hartford,CT -> Annapolis,MD",,,
Capital_Cities.txt,1,"Annapolis,MD",10000,Greedy 2,1979.0,2175,9916.047411,0.123334,"Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Pierre,SD -> Madison,WI -> Harrisburg,PA -> Annapolis,MD",,,
Capital_Cities.txt,1,"Annapolis,MD",10000,Greedy 1,989.0,1185,9966.708272,0.031542,"Annapolis,MD -> Albany,NY -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Springfield,IL -> Frankfort,KY -> Charleston,WV -> Annapolis,MD",,,
Capital_Cities.txt,2,"Atlanta,GA",10000,Attention,1782.0,,9959.247795,5.399942,"Atlanta,GA -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Columbia,SC -> Indianapolis,IN -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Columbus,OH -> Raleigh,NC -> Richmond,VA -> Dover,DE -> Trenton,NJ -> Frankfort,KY -> Atlanta,GA",9959.247795,false,true
Capital_Cities.txt,2,"Atlanta,GA",10000,P-MARL,2166.0,2334,9861.668612,4781.029666,"Atlanta,GA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Frankfort,KY -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> OklahomaCity,OK -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Helena,MT -> Boise,ID -> Salem,OR -> Olympia,WA -> Bismarck,ND -> Pierre,SD -> Lincoln,NE -> Topeka,KS -> JeffersonCity,MO -> Springfield,IL -> DesMoines,IA -> Madison,WI -> Lansing,MI -> Columbia,SC -> Atlanta,GA",,,
Capital_Cities.txt,2,"Atlanta,GA",10000,Greedy 2,1899.0,2067,9849.827063,0.105083,"Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Atlanta,GA",,,
Capital_Cities.txt,2,"Atlanta,GA",10000,Greedy 1,903.0,1071,9827.821867,0.049125,"Atlanta,GA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> Columbia,SC -> Tallahassee,FL -> Montgomery,AL -> Atlanta,GA",,,
Capital_Cities.txt,3,"Augusta,ME",10000,Attention,1651.0,,9971.672441,6.025076,"Augusta,ME -> Charleston,WV -> Frankfort,KY -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Austin,TX -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Richmond,VA -> Raleigh,NC -> Lansing,MI -> Boston,MA -> Harrisburg,PA -> Hartford,CT -> Montpelier,VT -> Augusta,ME",9971.672441,false,true
Capital_Cities.txt,3,"Augusta,ME",10000,P-MARL,1857.0,2005,9610.582862,4615.715417,"Augusta,ME -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> Phoenix,AZ -> SaltLakeCity,UT -> Helena,MT -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Providence,RI -> Boston,MA -> Albany,NY -> Concord,NH -> Lansing,MI -> Hartford,CT -> Montpelier,VT -> Augusta,ME",,,
Capital_Cities.txt,3,"Augusta,ME",10000,Greedy 2,1930.0,2078,9992.049075,0.123666,"Augusta,ME -> Concord,NH -> Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> Pierre,SD -> Bismarck,ND -> SaintPaul,MN -> Montpelier,VT -> Augusta,ME",,,
Capital_Cities.txt,3,"Augusta,ME",10000,Greedy 1,1123.0,1271,9931.431737,0.03225,"Augusta,ME -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Concord,NH -> Providence,RI -> Boston,MA -> Augusta,ME",,,
Capital_Cities.txt,4,"Austin,TX",10000,Attention,1524.0,,9944.747306,4.546881,"Austin,TX -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> SantaFe,NM -> Cheyenne,WY -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Annapolis,MD -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> Raleigh,NC -> Richmond,VA -> LittleRock,AR -> Austin,TX",9944.747306,false,true
Capital_Cities.txt,4,"Austin,TX",10000,P-MARL,1726.0,1856,9827.959913,4700.359583,"Austin,TX -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Hartford,CT -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> LittleRock,AR -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Helena,MT -> Boise,ID -> Salem,OR -> Olympia,WA -> CarsonCity,NV -> Sacramento,CA -> OklahomaCity,OK -> Topeka,KS -> Austin,TX",,,
Capital_Cities.txt,4,"Austin,TX",10000,Greedy 2,2078.0,2208,9965.183047,0.09925,"Austin,TX -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Helena,MT -> Salem,OR -> Olympia,WA -> Boise,ID -> Phoenix,AZ -> Jackson,MS -> Austin,TX",,,
Capital_Cities.txt,4,"Austin,TX",10000,Greedy 1,869.0,999,9990.037123,0.031958,"Austin,TX -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> Jackson,MS -> BatonRouge,LA -> Austin,TX",,,
Capital_Cities.txt,5,"BatonRouge,LA",10000,Attention,1463.0,,9875.92294,4.530907,"BatonRouge,LA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Annapolis,MD -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> Raleigh,NC -> Richmond,VA -> BatonRouge,LA",10172.404376,true,true
Capital_Cities.txt,5,"BatonRouge,LA",10000,P-MARL,2242.0,2342,9698.055895,4529.783125,"BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Boise,ID -> Salem,OR -> Olympia,WA -> Helena,MT -> Bismarck,ND -> Pierre,SD -> OklahomaCity,OK -> Austin,TX -> LittleRock,AR -> Tallahassee,FL -> Montgomery,AL -> BatonRouge,LA",,,
Capital_Cities.txt,5,"BatonRouge,LA",10000,Greedy 2,2105.0,2205,9699.81055,0.095917,"BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> SantaFe,NM -> Cheyenne,WY -> Denver,CO -> SaltLakeCity,UT -> Helena,MT -> Salem,OR -> Olympia,WA -> Boise,ID -> Phoenix,AZ -> Pierre,SD -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> BatonRouge,LA",,,
Capital_Cities.txt,5,"BatonRouge,LA",10000,Greedy 1,903.0,1003,9933.773134,0.027792,"BatonRouge,LA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Jackson,MS -> BatonRouge,LA",,,
Capital_Cities.txt,6,"Bismarck,ND",10000,Attention,1580.0,,9922.675613,4.904985,"Bismarck,ND -> SaintPaul,MN -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> JeffersonCity,MO -> Springfield,IL -> Nashville,TN -> Tallahassee,FL -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Frankfort,KY -> Bismarck,ND",9922.675613,false,true
Capital_Cities.txt,6,"Bismarck,ND",10000,P-MARL,1943.0,2029,9560.233363,4612.4955,"Bismarck,ND -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Helena,MT -> Boise,ID -> Pierre,SD -> Bismarck,ND",,,
Capital_Cities.txt,6,"Bismarck,ND",10000,Greedy 2,2148.0,2234,9912.680129,0.102625,"Bismarck,ND -> Pierre,SD -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> SaltLakeCity,UT -> Helena,MT -> Salem,OR -> Olympia,WA -> Bismarck,ND",,,
Capital_Cities.txt,6,"Bismarck,ND",10000,Greedy 1,872.0,958,9875.822586,0.030583,"Bismarck,ND -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> JeffersonCity,MO -> Pierre,SD -> Bismarck,ND",,,
Capital_Cities.txt,7,"Boise,ID",10000,Attention,1588.0,,9892.102855,4.927158,"Boise,ID -> CarsonCity,NV -> Pierre,SD -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Tallahassee,FL -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Bismarck,ND -> Boise,ID",9892.102855,false,true
Capital_Cities.txt,7,"Boise,ID",10000,P-MARL,2033.0,2107,9703.492052,4400.449792,"Boise,ID -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> LittleRock,AR -> Pierre,SD -> Bismarck,ND -> Helena,MT -> Salem,OR -> Olympia,WA -> SaltLakeCity,UT -> Boise,ID",,,
Capital_Cities.txt,7,"Boise,ID",10000,Greedy 2,2064.0,2138,9466.376436,0.10275,"Boise,ID -> Helena,MT -> SaltLakeCity,UT -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Jackson,MS -> BatonRouge,LA -> Austin,TX -> LittleRock,AR -> Pierre,SD -> Bismarck,ND -> Boise,ID",,,
Capital_Cities.txt,7,"Boise,ID",10000,Greedy 1,745.0,819,9587.17158,0.027083,"Boise,ID -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> OklahomaCity,OK -> SaltLakeCity,UT -> Boise,ID",,,
Capital_Cities.txt,8,"Boston,MA",10000,Attention,1697.0,,9507.63737,5.841017,"Boston,MA -> Charleston,WV -> Frankfort,KY -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Austin,TX -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Richmond,VA -> Raleigh,NC -> Lansing,MI -> Harrisburg,PA -> Hartford,CT -> Montpelier,VT -> Boston,MA",9507.637370,false,true
Capital_Cities.txt,8,"Boston,MA",10000,P-MARL,2051.0,2107,9923.29712,4701.800167,"Boston,MA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> Phoenix,AZ -> SaltLakeCity,UT -> Helena,MT -> Bismarck,ND -> Pierre,SD -> Jackson,MS -> BatonRouge,LA -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Augusta,ME -> Albany,NY -> Providence,RI -> Concord,NH -> Lansing,MI -> Hartford,CT -> Boston,MA",,,
Capital_Cities.txt,8,"Boston,MA",10000,Greedy 2,1998.0,2054,9995.342619,0.121042,"Boston,MA -> Providence,RI -> Albany,NY -> Concord,NH -> Augusta,ME -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> Pierre,SD -> Bismarck,ND -> Madison,WI -> Montpelier,VT -> Boston,MA",,,
Capital_Cities.txt,8,"Boston,MA",10000,Greedy 1,1169.0,1225,9914.16686,0.033042,"Boston,MA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Augusta,ME -> Concord,NH -> Providence,RI -> Boston,MA",,,
Capital_Cities.txt,9,"CarsonCity,NV",10000,Attention,1568.0,,9869.412413,4.839897,"CarsonCity,NV -> Boise,ID -> Pierre,SD -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Tallahassee,FL -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> SaintPaul,MN -> CarsonCity,NV",9869.412413,false,true
